0.338372,0.496692,0.424418,0.299146,0.399878,591345791
0.384933,0.368657,0.370410,0.325184,0.449021,580860031
0.323221,0.451635,0.378013,0.385935,0.393342,703543423
0.381086,0.481243,0.484815,0.303011,0.366934,603404415
0.408916,0.463418,0.325589,0.395602,0.360101,3836164223
0.435889,0.414305,0.314524,0.441945,0.365115,736573567
0.334964,0.552901,0.310602,0.407727,0.413459,80164991
0.354294,0.551052,0.292841,0.395831,0.423048,3838261375
0.363076,0.442899,0.393850,0.346401,0.401622,583481471
0.383647,0.428106,0.306364,0.448756,0.373408,700921983
0.393172,0.356027,0.345749,0.383432,0.444374,700135551
0.425054,0.410528,0.395841,0.284010,0.457085,576403583
0.362969,0.448211,0.465290,0.298524,0.415365,593180799
0.371949,0.477029,0.502084,0.309215,0.378539,600127615
0.420054,0.399995,0.407192,0.311799,0.449192,654284927
0.404354,0.325866,0.425033,0.312050,0.504711,580884607
0.370329,0.459560,0.436991,0.286357,0.437116,590977151
0.375048,0.388148,0.405291,0.327852,0.446056,603560063
0.352861,0.424521,0.479314,0.299293,0.451679,596220031
0.379719,0.386426,0.462979,0.326853,0.428816,649173119
0.281340,0.428499,0.473781,0.386663,0.401976,702978175
0.345277,0.484400,0.544430,0.303456,0.383134,600217727
0.371976,0.389128,0.486466,0.320430,0.432817,579115135
0.388147,0.472881,0.289058,0.487056,0.382702,3837007999
0.314077,0.424108,0.498646,0.351577,0.371685,590669951
0.327040,0.398180,0.373911,0.437018,0.375623,3837061247
0.318231,0.458043,0.350191,0.502718,0.361386,3837053055
0.328590,0.374118,0.523307,0.424364,0.348430,579946623
0.347385,0.441706,0.500229,0.387287,0.335860,595134591
0.457852,0.349909,0.400416,0.339914,0.430666,654954623
0.373859,0.381365,0.463028,0.322357,0.401578,596234367
0.416279,0.304415,0.428580,0.409383,0.391377,701866111
0.398895,0.327361,0.521522,0.400756,0.367015,601202815
0.376528,0.352263,0.401066,0.424848,0.380158,702914687
0.343511,0.434474,0.465051,0.336426,0.407539,579453055
0.336123,0.470344,0.495952,0.306378,0.391664,596230271
0.479708,0.417838,0.230427,0.442614,0.393883,2236086207
0.418005,0.312358,0.347063,0.465799,0.418484,2234439615
0.328670,0.345923,0.376806,0.398045,0.425937,2238109631
0.404897,0.402849,0.299587,0.393490,0.425263,2236012479
0.366715,0.414781,0.332381,0.443626,0.390556,2238240703
0.385847,0.374468,0.340758,0.434420,0.417930,2233817023
0.410385,0.408337,0.319863,0.461534,0.351575,3837052863
0.390138,0.437021,0.339232,0.392926,0.378919,2237188031
0.430052,0.426082,0.432198,0.404532,0.292297,2237660607
0.476272,0.373275,0.392471,0.427450,0.314194,701300159
0.457958,0.396558,0.488383,0.423044,0.277645,548732351
0.427311,0.353688,0.479271,0.387369,0.324343,649395647
0.437330,0.419843,0.323227,0.385620,0.383333,2237201855
0.406985,0.375246,0.347979,0.517985,0.333521,2234437055
0.417349,0.453558,0.385583,0.517852,0.279939,2242301375
0.344571,0.450409,0.343149,0.537358,0.348680,2263272895
0.439634,0.428933,0.300847,0.481944,0.341584,2237320639
0.416735,0.445359,0.313428,0.430145,0.337251,2237189567
0.392980,0.447816,0.320004,0.487699,0.325318,2238238143
0.478106,0.382537,0.337464,0.426583,0.339696,2237615551
0.469437,0.369596,0.272756,0.437168,0.402996,2236042687
0.433491,0.352878,0.331346,0.433038,0.380164,2237353407
0.476622,0.326583,0.392751,0.376674,0.448624,652955071
0.393858,0.348947,0.485271,0.450324,0.311463,579947967
0.454885,0.377230,0.329919,0.452478,0.335331,2234289599
0.443279,0.399979,0.358697,0.387764,0.337919,2236386751
0.420877,0.360330,0.451625,0.389321,0.336999,583830975
0.467742,0.345979,0.362348,0.423518,0.328401,701271487
0.465205,0.341497,0.324769,0.448676,0.376190,2233765311
0.473834,0.446679,0.413287,0.336890,0.316514,2236462527
0.428630,0.487573,0.402005,0.318767,0.355725,2235577791
0.472291,0.471723,0.323662,0.305078,0.385799,2235569599
0.432014,0.394874,0.323272,0.380746,0.401913,2234344895
0.381132,0.362628,0.371204,0.375348,0.373832,2238014911
0.390147,0.389790,0.412927,0.351162,0.354010,2236463551
0.399605,0.415079,0.382252,0.403533,0.325734,2237327807
0.497029,0.411102,0.370785,0.360221,0.333385,2236461503
0.356861,0.374695,0.384775,0.338732,0.442274,2239312319
0.369972,0.408734,0.408371,0.329726,0.453696,2237739455
0.484220,0.413266,0.300136,0.373349,0.379617,2235969983
0.400858,0.344927,0.409087,0.419840,0.361890,2239603135
0.444880,0.345170,0.425622,0.425886,0.321751,2236457407
0.408030,0.348264,0.393787,0.472943,0.320823,2236981695
0.444448,0.323965,0.447611,0.484103,0.309512,701866431
0.431690,0.391169,0.493092,0.460153,0.273803,3117785535
0.479483,0.335801,0.448261,0.569360,0.256220,735420863
0.392111,0.431508,0.475716,0.467304,0.268600,3106251199
0.395700,0.376435,0.365997,0.470207,0.308694,2233835967
0.389719,0.350161,0.402863,0.489894,0.328106,2238030271
0.404697,0.371813,0.420097,0.499568,0.298293,702915007
0.487611,0.334688,0.404129,0.542802,0.289819,736469439
0.436366,0.394177,0.354577,0.471606,0.313935,2235933119
0.378093,0.390579,0.375572,0.394511,0.370968,2239594175
0.454053,0.424071,0.370048,0.341512,0.323698,2236464831
0.352589,0.350200,0.374474,0.392352,0.414239,2239573695
0.431648,0.431799,0.274725,0.454855,0.369398,2236085951
0.414105,0.285278,0.378659,0.480405,0.405002,2234439359
0.324770,0.318843,0.408402,0.412651,0.412455,2238109375
0.400998,0.375769,0.331183,0.408097,0.411781,2236012223
0.362816,0.387701,0.363976,0.458233,0.377074,2238240447
0.358232,0.323139,0.410481,0.442965,0.370280,2238011071
0.409683,0.392924,0.341539,0.423550,0.381149,2237343423
0.349184,0.398396,0.357352,0.428142,0.384812,2239571647
0.451725,0.351175,0.416923,0.370802,0.387955,650036927
0.388932,0.322172,0.381934,0.465577,0.386559,2234435263
0.320933,0.380934,0.402550,0.449394,0.383899,2238105279
0.404198,0.396408,0.509168,0.406783,0.302892,583845567
0.451063,0.382057,0.419892,0.440981,0.294295,701286079
0.383290,0.381505,0.338054,0.475401,0.348428,3837052607
0.392927,0.346354,0.418887,0.423100,0.353770,649381567
0.361215,0.404597,0.371338,0.386944,0.370063,2239609535
0.409548,0.400359,0.369871,0.377302,0.330890,2236463807
0.372900,0.439161,0.328078,0.441882,0.365466,2233842367
0.413311,0.386719,0.311977,0.451657,0.368772,2264840895
0.426640,0.322688,0.333780,0.476445,0.368894,2234432191
0.356607,0.356776,0.398179,0.455811,0.368530,2238102207
0.390236,0.356081,0.352809,0.445528,0.343283,2237840063
0.437511,0.426671,0.293261,0.419851,0.397970,2235611839
0.344488,0.459011,0.331713,0.373216,0.409956,2239707839
0.412818,0.437137,0.306269,0.423105,0.349323,2237610687
0.387214,0.436407,0.387832,0.467060,0.308488,2242329279
0.392930,0.449544,0.258733,0.447613,0.379649,2236037823
0.343627,0.506610,0.287637,0.473516,0.407698,2227649215
0.367726,0.394375,0.318688,0.408649,0.386846,2237348543
0.349966,0.373144,0.367394,0.420054,0.383454,2239576767
0.398473,0.458089,0.328384,0.389355,0.350610,2235906751
0.347793,0.429974,0.330480,0.408925,0.438367,2239314623
0.453847,0.396349,0.289239,0.483769,0.383023,2221816511
0.445300,0.389387,0.304116,0.446688,0.382564,2238593727
0.477258,0.432639,0.254296,0.418504,0.365752,2235972287
0.448276,0.456473,0.284842,0.383051,0.386875,2235579071
0.344463,0.468688,0.316568,0.417652,0.449703,2264918719
0.363536,0.458360,0.350819,0.391925,0.356625,2237655743
0.440989,0.470609,0.262881,0.405074,0.371374,2236082879
0.361794,0.452597,0.283341,0.442373,0.441750,3967543999
0.381588,0.427750,0.298868,0.457496,0.408429,2237917887
0.348761,0.405669,0.356418,0.377948,0.433317,2239163071
0.324976,0.387629,0.318826,0.432021,0.431055,2238114495
0.326750,0.435849,0.292514,0.488208,0.430094,2263280319
0.350292,0.505482,0.273482,0.526954,0.432196,2256988863
0.399696,0.444761,0.237121,0.440745,0.414168,2236017343
0.366906,0.508318,0.272479,0.482661,0.419784,2227628735
0.377926,0.431154,0.294930,0.413618,0.358991,2237328063
0.344611,0.520818,0.271799,0.458960,0.386074,2235755199
0.415646,0.455318,0.323557,0.403244,0.350164,2236410559
0.440110,0.401318,0.327209,0.438998,0.340646,701295295
0.369652,0.468609,0.426951,0.366506,0.327263,590670527
0.360673,0.387697,0.365688,0.459330,0.366755,2268392127
0.364088,0.437719,0.341554,0.479091,0.352188,2159340223
0.409070,0.437446,0.385767,0.425563,0.304078,548727487
0.344638,0.421983,0.362650,0.425966,0.381739,2696211135
0.357792,0.439599,0.341166,0.444400,0.369593,3769952959
0.368786,0.429728,0.295822,0.442188,0.345435,3837061823
0.342967,0.428590,0.352140,0.423256,0.378961,2260003519
0.378423,0.394576,0.376655,0.389887,0.350776,649390783
0.336823,0.530539,0.330131,0.404730,0.378126,2931092159
0.395048,0.445789,0.318209,0.383471,0.380435,2239031999
0.399176,0.394119,0.317136,0.430825,0.394229,2233789119
0.347091,0.480650,0.290420,0.415797,0.391429,2237196991
0.332850,0.507699,0.335649,0.469159,0.358080,2238245567
0.437536,0.438972,0.326326,0.355217,0.393752,2236459711
0.360069,0.405459,0.321834,0.442904,0.392390,2234428095
0.354479,0.414763,0.345974,0.407533,0.404989,2237835967
0.385824,0.339566,0.341431,0.431008,0.448722,2233772735
0.383919,0.424834,0.293886,0.398381,0.434345,2236033727
0.349130,0.378659,0.347036,0.397088,0.415576,2239572671
0.421662,0.419797,0.300257,0.407821,0.353705,2236074687
0.413122,0.442755,0.309084,0.401235,0.357735,2233846463
0.497287,0.376741,0.358040,0.462729,0.327858,736479935
0.399717,0.461931,0.335922,0.406882,0.348253,2235943615
0.482699,0.383975,0.367139,0.350683,0.395393,654953151
0.406094,0.379560,0.398850,0.363174,0.382180,579455679
0.354063,0.458505,0.302582,0.419702,0.401270,2257177279
0.333463,0.461567,0.396268,0.374096,0.378964,2710162111
0.386578,0.479369,0.334520,0.374092,0.387666,2236205759
0.374536,0.344493,0.334191,0.492416,0.388189,2234436287
0.346097,0.372608,0.384381,0.415862,0.389996,2239154879
0.310349,0.371436,0.355673,0.455602,0.404309,2238106303
0.386576,0.428362,0.278454,0.451047,0.403635,2236009151
0.399950,0.411588,0.283356,0.433460,0.399693,2237319871
0.349346,0.370920,0.366252,0.493312,0.384148,2268383935
0.357459,0.412951,0.296387,0.476170,0.362828,3837053631
0.367095,0.377799,0.377219,0.423869,0.368169,649382591
0.325496,0.513761,0.330696,0.438712,0.395520,2931083967
0.323410,0.392213,0.327816,0.410661,0.433547,2239597247
0.368273,0.430591,0.287057,0.462291,0.435132,2233830079
0.319260,0.440150,0.317679,0.402299,0.529458,2235140799
0.378728,0.344323,0.347483,0.528407,0.383874,2380729023
0.373355,0.383868,0.282362,0.461447,0.398359,2236025535
0.329031,0.403039,0.350923,0.387436,0.478027,2235108031
0.346558,0.399315,0.328249,0.371792,0.439561,2239302335
0.430178,0.379775,0.313912,0.466456,0.380500,737741503
0.316580,0.401035,0.319585,0.441952,0.528942,3966831295
0.335982,0.375617,0.334451,0.414231,0.437218,2237729471
0.377645,0.375380,0.328525,0.441317,0.423904,2235632319
0.427154,0.376662,0.365170,0.415565,0.340143,2236461759
0.391236,0.420203,0.306006,0.455399,0.393919,2235871935
0.441960,0.448621,0.302287,0.391478,0.371869,2236076735
0.427440,0.365485,0.398085,0.350556,0.410337,2239619775
0.439580,0.386923,0.393385,0.344323,0.372412,2236474047
0.378336,0.384851,0.280887,0.485332,0.428702,3837051583
0.531947,0.319692,0.285537,0.558928,0.470206,2217968319
0.427497,0.280165,0.414496,0.496105,0.389809,700121791
0.309136,0.370786,0.366206,0.447943,0.451590,2252274879
0.345802,0.382074,0.315998,0.428000,0.506112,2235497663
0.345468,0.373157,0.345549,0.416781,0.448409,3837721791
0.358636,0.376166,0.343833,0.391593,0.466411,2260663487
0.394092,0.342152,0.368347,0.358225,0.438225,650050751
0.377381,0.341302,0.324877,0.411292,0.447465,700382399
0.329979,0.356207,0.306070,0.403925,0.538520,3921607871
0.314518,0.451589,0.336316,0.402630,0.450762,3116301503
0.305241,0.399128,0.317188,0.491087,0.482814,2277440703
0.314671,0.399170,0.333135,0.415765,0.512420,3967745215
0.326892,0.394576,0.332591,0.389554,0.462202,2239691967
0.344341,0.402610,0.295578,0.403928,0.450153,2264857791
0.359287,0.313390,0.317158,0.420676,0.462985,2234449087
0.364139,0.312883,0.384725,0.451097,0.476482,2771319999
0.364219,0.352841,0.342536,0.369501,0.484612,2238643391
0.320308,0.341328,0.399402,0.309584,0.454266,2239167679
0.394349,0.389796,0.473695,0.286123,0.425835,603389119
0.417577,0.348754,0.411640,0.370983,0.391517,737606847
0.368982,0.379899,0.488859,0.338452,0.399843,546766015
0.304551,0.364436,0.465742,0.338855,0.477505,2694249663
0.381776,0.325031,0.456981,0.331739,0.423303,580320447
0.338514,0.413428,0.395213,0.335794,0.436738,2258042047
0.401295,0.368710,0.456110,0.291956,0.414605,647429311
0.386230,0.341356,0.491633,0.346804,0.392644,563543231
0.354773,0.346345,0.356052,0.367259,0.431687,2237070527
0.370926,0.371463,0.324910,0.361081,0.475591,2233924799
0.290575,0.333870,0.365764,0.350202,0.466981,2238119103
0.315643,0.383426,0.347194,0.404823,0.557982,3949395135
0.388853,0.338763,0.391031,0.341994,0.540971,661060799
0.292349,0.382090,0.339453,0.406389,0.466020,2263284927
0.340981,0.388053,0.372590,0.375563,0.458575,652672191
0.316853,0.386690,0.384864,0.371967,0.440591,703003839
0.318600,0.353038,0.381741,0.437964,0.433367,2380725439
0.364728,0.336598,0.339615,0.399045,0.503481,2219244735
0.365295,0.391002,0.284059,0.358926,0.450094,2236021951
0.332505,0.454560,0.319417,0.400842,0.455711,2227633343
0.381808,0.331754,0.389741,0.384398,0.544515,3921345727
0.361811,0.371864,0.316355,0.343590,0.439741,2237332671
0.355368,0.365793,0.367119,0.345522,0.517928,2250964159
0.407739,0.355944,0.346831,0.347365,0.524197,2234186943
0.373075,0.332485,0.366249,0.407615,0.612102,3920297151
0.393282,0.373700,0.471037,0.307703,0.456180,2778922175
0.322613,0.343403,0.371101,0.354314,0.458626,2237856959
0.318479,0.392139,0.400580,0.377509,0.410377,2252537023
0.334590,0.429178,0.332939,0.369448,0.417049,2235759807
0.340920,0.360617,0.339605,0.369516,0.485946,2239560895
0.311332,0.366560,0.364275,0.470922,0.496358,2686254271
0.425898,0.353839,0.328857,0.376704,0.504492,2233269439
0.366852,0.339363,0.312278,0.395049,0.453757,2234318015
0.360210,0.398391,0.337491,0.350364,0.399582,2236415167
0.337808,0.358742,0.430419,0.351921,0.398662,583859391
0.384673,0.344391,0.341143,0.386118,0.390064,701299903
0.352903,0.443077,0.394460,0.358325,0.370962,3117219007
0.350387,0.367592,0.343299,0.379035,0.470902,2244803775
0.318629,0.443161,0.354417,0.377979,0.440779,3050110143
0.394481,0.323573,0.369472,0.466471,0.380962,734854335
0.377541,0.305191,0.345545,0.498958,0.486104,2613902527
0.315630,0.356052,0.387296,0.461881,0.425842,2278358207
0.346574,0.324346,0.434914,0.391081,0.499430,3962895551
0.304774,0.350981,0.404374,0.376006,0.463110,2234842303
0.326942,0.398836,0.478239,0.322656,0.376700,590675135
0.291170,0.385176,0.494947,0.364564,0.422389,2738158783
0.317962,0.317925,0.416976,0.415480,0.416193,2268396735
0.424226,0.318471,0.438374,0.341475,0.411376,657783999
0.364742,0.339271,0.469029,0.342360,0.394104,2805267647
0.406478,0.326403,0.417056,0.349118,0.416835,3879009471
0.321377,0.367946,0.392843,0.435240,0.401626,2159344831
0.366359,0.367673,0.437055,0.381712,0.353515,548732095
0.301928,0.352210,0.413938,0.382116,0.431177,2696215743
0.315081,0.369826,0.392454,0.400550,0.419031,3769957567
0.393114,0.352319,0.418697,0.353418,0.453699,2025127103
0.338289,0.330337,0.377612,0.436285,0.410579,2226453695
0.362071,0.319054,0.385873,0.432474,0.449982,2763324607
0.417486,0.349573,0.401247,0.404003,0.378189,1689582783
0.326075,0.359955,0.347111,0.398338,0.394872,3837066431
0.300256,0.358817,0.403428,0.379406,0.428399,2260008127
0.335712,0.324804,0.427943,0.346037,0.400214,649395391
0.317537,0.340376,0.430670,0.409342,0.406433,2796879039
0.376099,0.363995,0.393376,0.348968,0.448566,3870620863
0.276842,0.420330,0.429066,0.379256,0.474138,4139056319
0.294112,0.460766,0.381419,0.360880,0.427564,2931096767
0.400881,0.324043,0.387351,0.406207,0.422697,699727039
0.350879,0.352905,0.367446,0.434958,0.445388,2612329663
0.322407,0.424604,0.402164,0.354306,0.453717,3686071487
0.382001,0.349198,0.404400,0.358037,0.454225,3887398079
0.342129,0.384598,0.382584,0.343480,0.468559,3967089855
0.352338,0.376016,0.369497,0.339621,0.429872,2239036607
0.306615,0.420929,0.377000,0.381546,0.433450,2264202431
0.386574,0.329386,0.349518,0.368505,0.464221,2233793727
0.329001,0.384125,0.413677,0.353202,0.452396,2263153855
0.377633,0.390088,0.446815,0.322376,0.444951,652541119
0.375144,0.369667,0.341009,0.393020,0.429413,2235890879
0.357730,0.363474,0.319865,0.407891,0.515885,3967351999
0.352119,0.377156,0.296627,0.385114,0.514065,2239298751
0.362144,0.374541,0.292116,0.443782,0.593618,3950574783
0.332895,0.323704,0.374166,0.440665,0.529074,2149121215
0.422726,0.365961,0.327569,0.376132,0.510860,2182675647
0.377656,0.370173,0.311961,0.362912,0.532132,2233007295
0.367941,0.430544,0.298790,0.425063,0.445130,89717951
0.345731,0.390959,0.271899,0.344288,0.459203,2237201599
0.339749,0.403356,0.323752,0.412199,0.537718,3822648511
0.443336,0.347543,0.312312,0.434649,0.444778,735640767
0.404970,0.348814,0.301984,0.451924,0.521926,2614688959
0.352777,0.333632,0.335213,0.482044,0.604146,3920166079
0.324392,0.390852,0.327577,0.396169,0.438752,2238250175
0.409876,0.281063,0.352061,0.492342,0.488693,2152266943
0.411862,0.298914,0.348069,0.435975,0.455338,2219375807
0.370754,0.354395,0.313406,0.393539,0.466523,2236153023
0.299511,0.382494,0.336440,0.484229,0.492029,2261318847
0.356712,0.375984,0.342025,0.396867,0.475931,2238774463
0.393121,0.383861,0.338581,0.383017,0.432772,2236677311
0.343965,0.433453,0.380248,0.327042,0.492303,2237725887
0.360626,0.371782,0.363652,0.355485,0.411727,2239593663
0.351286,0.375138,0.400259,0.378368,0.407115,2238020799
0.383305,0.376421,0.338594,0.440034,0.394020,2236906687
0.322399,0.429201,0.328790,0.401982,0.468064,2239265983
0.352553,0.433183,0.315812,0.414343,0.419498,2237168831
0.388216,0.352155,0.420463,0.341863,0.433603,2236472511
0.422759,0.336954,0.329751,0.365340,0.475607,2233785535
0.382820,0.350428,0.391277,0.342186,0.471052,2237979839
0.364973,0.393758,0.333243,0.336010,0.499440,2239290559
0.339787,0.394509,0.324886,0.380082,0.441442,2238241983
0.408218,0.369254,0.327246,0.354357,0.488904,2236144831
0.404022,0.400728,0.339999,0.321009,0.545822,3966819519
0.372455,0.375921,0.373885,0.350261,0.429546,2239732927
0.350361,0.376626,0.372824,0.390822,0.409959,2264898751
0.383293,0.308460,0.423803,0.360247,0.458032,580885695
0.322086,0.307155,0.450395,0.432635,0.478212,2153749695
0.300663,0.346291,0.441846,0.440756,0.461363,2220858559
0.349278,0.378939,0.392748,0.367239,0.392260,2237635775
0.328832,0.323863,0.502655,0.394481,0.426421,585079999
0.392689,0.310964,0.391320,0.418794,0.447797,2234490047
0.407868,0.338861,0.360871,0.415122,0.410265,2233965759
0.361889,0.309173,0.390037,0.419352,0.386343,2238160063
0.336820,0.328423,0.400247,0.473624,0.396163,2263325887
0.366708,0.348714,0.409905,0.433949,0.350914,703044799
0.368455,0.315063,0.406782,0.499947,0.343690,2380766399
0.418461,0.371812,0.329164,0.429173,0.356499,2236062911
0.310110,0.406924,0.432687,0.374103,0.423849,2710805695
0.406728,0.336701,0.415075,0.383655,0.400471,673422527
0.400484,0.330000,0.421754,0.361844,0.491639,3961756863
0.341254,0.320619,0.387912,0.393843,0.451872,2233703615
0.328295,0.380399,0.383294,0.374127,0.432790,2237897919
0.346610,0.403537,0.375332,0.368315,0.402798,2239601855
0.372480,0.389429,0.421269,0.340031,0.379242,2236456127
0.358773,0.388191,0.347972,0.374431,0.436073,2239339711
0.421672,0.349704,0.332039,0.459008,0.383667,737778879
0.353475,0.381870,0.405567,0.392859,0.377720,2237766847
0.328308,0.414249,0.368651,0.382438,0.401199,2237832383
0.494856,0.349892,0.374652,0.358771,0.413845,3879148735
0.412167,0.422764,0.506581,0.287109,0.380066,603397311
0.411526,0.412548,0.302155,0.374254,0.416207,2236030143
0.429481,0.350990,0.411020,0.350228,0.403003,649796799
0.412254,0.322199,0.378911,0.385375,0.411599,700128447
0.364852,0.337104,0.360105,0.378008,0.502654,3921353919
0.380648,0.376820,0.386173,0.397068,0.392548,2243632319
0.364795,0.400324,0.332967,0.337788,0.500937,3967491263
0.393746,0.380158,0.340193,0.378098,0.405761,2237340863
0.318158,0.383044,0.373780,0.357534,0.436035,2250972351
0.377565,0.348720,0.354701,0.368569,0.451894,2234195135
0.410910,0.387879,0.415866,0.318691,0.452015,2779454655
0.350559,0.309918,0.449902,0.424562,0.428469,2154503359
0.314821,0.375925,0.410561,0.361631,0.413139,2238389439
0.328340,0.330835,0.408899,0.372176,0.460796,2263555263
0.376972,0.336797,0.442037,0.341351,0.453350,652942527
0.435040,0.358312,0.331647,0.358739,0.449250,2236816575
0.391193,0.390785,0.408237,0.376292,0.370417,2250448063
0.397134,0.349687,0.367607,0.367012,0.423242,2233670847
0.380199,0.371434,0.367051,0.343236,0.399015,2237865151
0.384157,0.393937,0.431639,0.326076,0.453284,3020102847
0.360337,0.401608,0.437100,0.366890,0.362683,2785221823
0.394783,0.327254,0.375737,0.391478,0.465185,2218990783
0.458581,0.402544,0.461099,0.294519,0.402199,574823615
0.384037,0.370962,0.398147,0.346859,0.430094,2252545215
0.370778,0.416659,0.331004,0.343904,0.433401,2235767999
0.415639,0.341669,0.368250,0.399428,0.412918,700652735
0.372377,0.394453,0.364501,0.320775,0.408784,2239569087
0.432561,0.364423,0.357882,0.340844,0.490031,2233277631
0.345019,0.352420,0.384058,0.387962,0.428573,2237996223
0.328208,0.407702,0.397591,0.351675,0.453027,2235112639
0.343982,0.402056,0.390380,0.356090,0.421312,3967360191
0.345735,0.403978,0.374916,0.336031,0.414560,2239306943
0.428552,0.383035,0.425369,0.350181,0.363490,2236476607
0.410493,0.380796,0.407297,0.381573,0.343470,2237328575
0.390497,0.335729,0.381256,0.389156,0.461182,2234346687
0.315239,0.316527,0.499578,0.430948,0.586409,2686086335
0.339402,0.377974,0.387974,0.330098,0.490444,2239261887
0.399968,0.373116,0.455279,0.303335,0.480114,603483327
0.369926,0.368441,0.383401,0.325172,0.519201,3966790847
0.472398,0.443088,0.327797,0.318362,0.425392,2236077247
0.319826,0.402566,0.461754,0.315958,0.428126,2239157439
0.282615,0.376489,0.422969,0.355261,0.443319,2238108863
0.308231,0.465166,0.411860,0.343701,0.539601,2235163839
0.406803,0.377563,0.367759,0.389553,0.350024,2237326527
0.363151,0.391859,0.390841,0.354231,0.414918,2239554751
0.417229,0.433753,0.370440,0.353585,0.340111,2236409023
0.441692,0.379753,0.374091,0.389339,0.330593,701293759
0.354683,0.436939,0.483349,0.328083,0.340065,590668991
0.345704,0.356028,0.422085,0.420907,0.379558,2268390591
0.394100,0.405776,0.442164,0.387139,0.316880,548725951
0.353817,0.398058,0.352220,0.403765,0.358237,3837060287
0.363453,0.362907,0.433052,0.351464,0.363579,649389247
0.321854,0.498869,0.386529,0.366307,0.390929,2931090623
0.384206,0.362449,0.373533,0.392402,0.407031,2233787583
0.444721,0.396474,0.551465,0.331615,0.335217,563061951
0.441434,0.451955,0.296679,0.373108,0.362324,2236064959
0.393123,0.420875,0.324922,0.395916,0.375800,2233836735
0.423941,0.356045,0.333990,0.378403,0.426041,2233771199
0.405146,0.419776,0.317065,0.363770,0.385914,2235868351
0.421369,0.353014,0.400742,0.386021,0.370307,2237342911
0.472143,0.274099,0.485947,0.397333,0.446692,649471167
0.453867,0.353071,0.353827,0.348749,0.452637,2235966655
0.434354,0.360144,0.377638,0.349854,0.444288,2233738431
0.421909,0.462442,0.354756,0.304822,0.439410,2235573439
0.419946,0.482706,0.368636,0.387876,0.310407,2236073151
0.330871,0.547725,0.444242,0.356409,0.355586,3112813759
0.376322,0.529995,0.491034,0.319701,0.334164,590611647
0.340330,0.473554,0.383859,0.372742,0.390774,2238710975
0.391043,0.507123,0.319192,0.329329,0.401473,2235565247
0.410520,0.435935,0.382151,0.361264,0.311883,2237659327
0.353112,0.456310,0.286644,0.406037,0.455617,3967547583
0.375453,0.442654,0.290085,0.434546,0.431361,2239494335
0.374995,0.389213,0.344789,0.331802,0.380239,2239625407
