0.353423,0.307369,0.318583,1055513734215
0.428215,0.244501,0.392323,1060463012935
0.469291,0.241686,0.412951,396487912519
0.393196,0.267978,0.368772,1050287631431
0.352688,0.351580,0.289284,540738677831
0.380736,0.333964,0.253884,1090494491719
0.375921,0.326294,0.283752,1047544818759
0.356301,0.347050,0.290774,892925996103
0.522822,0.318236,0.260519,1066516180039
0.443207,0.317351,0.264616,1072958630983
0.366797,0.316350,0.314295,1073318292551
0.353780,0.328876,0.315777,540742347847
0.381828,0.311260,0.280377,1090498161735
0.377013,0.303590,0.310245,1047548488775
0.350843,0.296893,0.361144,274454375495
0.291919,0.452493,0.306351,1073319537735
0.278902,0.465018,0.307833,540743593031
0.306950,0.447403,0.272433,1090499406919
0.302135,0.439733,0.302301,1047549733959
0.282516,0.460489,0.309323,892930911303
0.251871,0.470803,0.347892,1055602797639
0.331026,0.447197,0.277344,659161377863
0.406955,0.421718,0.236070,1090499144775
0.333782,0.407511,0.282837,1055778696263
0.415178,0.434292,0.235620,1090138434631
0.349266,0.360053,0.291077,1073319750727
0.336249,0.372579,0.292559,540743806023
0.364297,0.354963,0.257158,1090499619911
0.359483,0.347294,0.287026,1047549946951
0.309218,0.378364,0.332617,1055603010631
0.457499,0.440938,0.224517,1090517904455
0.478997,0.495896,0.214654,536009944135
0.508065,0.494857,0.207705,1085765758023
0.439298,0.465068,0.221930,1068183235655
0.449534,0.391217,0.229654,1067677822023
0.315381,0.425403,0.292495,1055586561095
0.377165,0.460144,0.238478,1089946299463
0.337083,0.453122,0.272385,1090499423303
0.355913,0.363311,0.279092,1090498800711
0.419210,0.314174,0.277089,1067683359815
0.428727,0.241240,0.422908,475553163195
0.359447,0.276890,0.414886,333429508027
0.352751,0.283967,0.394788,470868461499
0.254304,0.353406,0.470344,351402100667
0.244210,0.376421,0.458159,866798176187
0.267172,0.347287,0.456243,867157837755
0.315886,0.290319,0.470747,351401052091
0.281555,0.324876,0.456268,867159934907
0.310493,0.292010,0.480401,334583990203
0.350101,0.261918,0.464455,351763761083
0.289020,0.306366,0.454168,867159836603
0.372235,0.258875,0.435926,454842976187
0.317959,0.273500,0.478302,334583891899
0.345186,0.271100,0.428025,540742322107
0.360554,0.278094,0.405844,274454349755
0.418647,0.232627,0.507470,454952028091
0.243475,0.373847,0.490095,867157157595
0.403752,0.254132,0.416812,333429858203
0.290311,0.297765,0.546435,351401862123
0.314822,0.276750,0.594812,351398323179
0.414478,0.235068,0.571900,982130418667
0.361555,0.242876,0.491070,982090867691
0.332189,0.268922,0.504821,351401763819
0.350915,0.258411,0.530151,1068471133163
0.352399,0.248068,0.506600,351765242859
0.356214,0.246220,0.544972,356529972203
0.340700,0.261814,0.622738,356974568427
0.349667,0.235545,0.558610,982093636587
0.349093,0.260398,0.587180,356991345643
0.344803,0.257599,0.609204,356924236779
0.313640,0.288528,0.538326,580530971627
0.359199,0.264825,0.449500,351391550955
0.435463,0.224271,0.470053,982130560491
0.400889,0.243593,0.450615,351760223723
0.432377,0.228408,0.549718,351872817899
0.475510,0.223257,0.497442,982074950507
0.421979,0.228605,0.467021,982130559403
0.371153,0.262438,0.436061,982093217323
0.314937,0.351397,0.326727,969877064075
0.303091,0.397216,0.320788,847833139595
0.336381,0.357280,0.302823,1090498791819
0.343628,0.411267,0.267772,871220578699
0.507231,0.217137,0.523325,982130521139
0.207711,0.493248,0.525582,917142627139
0.217558,0.387862,0.500574,915787645763
0.214677,0.406420,0.489271,918337782595
0.256775,0.366254,0.461017,917532476227
0.310438,0.316396,0.408074,917545380931
0.241877,0.384264,0.466604,918340463683
0.371042,0.266897,0.411652,982090869827
0.290413,0.325676,0.424058,918337449027
0.331394,0.283145,0.415048,917535812675
0.279138,0.326239,0.448403,917143645251
0.237755,0.514343,0.377514,847833754691
0.251120,0.491077,0.376649,910110780483
0.233396,0.519274,0.392002,780724890691
0.209198,0.468901,0.471019,917142834243
0.325263,0.330939,0.352270,1090498791821
0.358372,0.268411,0.461752,969877009589
0.283376,0.308663,0.500126,867159841445
0.443169,0.300112,0.274939,109407202373
0.424018,0.262981,0.363477,568297614405
0.529476,0.423539,0.229101,109398895685
0.434876,0.423653,0.228918,122785016901
0.304987,0.377931,0.346575,334584297401
0.270326,0.425509,0.366489,123110893497
0.312252,0.316337,0.420991,42522585017
0.311752,0.370629,0.307744,122790553529
0.262352,0.370981,0.402562,42526255033
0.284076,0.385816,0.352559,540742461369
0.265305,0.357964,0.429729,42526132153
0.224141,0.412451,0.470863,121864619961
0.258797,0.382741,0.410852,125513664441
0.248601,0.371181,0.438738,200675592121
0.260648,0.383338,0.396048,538904266681
0.233812,0.428527,0.392484,122829309881
0.243205,0.405131,0.388079,123097745337
0.220406,0.413725,0.485423,97864812473
0.229012,0.430684,0.429391,121084479417
0.230817,0.413290,0.402706,121621350329
0.247283,0.396160,0.391876,9952200633
0.256839,0.403171,0.389350,832438437817
0.258508,0.369051,0.412646,420121577401
0.211059,0.416714,0.429936,76524193721
0.246221,0.371918,0.436339,42164455353
0.294497,0.412733,0.318630,122789463993
0.276441,0.382719,0.358987,42527262649
0.290741,0.400013,0.346187,334585038777
0.282337,0.443982,0.326951,128426608569
0.298164,0.397554,0.308984,540743468985
0.298065,0.440406,0.317893,68297066425
0.269183,0.342783,0.434423,42524116921
0.320089,0.305965,0.413049,420120528825
0.283566,0.320373,0.434448,42526214073
0.311379,0.395678,0.326178,540742715321
0.291031,0.301863,0.432348,42526115769
0.305331,0.319157,0.419548,334583891897
0.312754,0.316698,0.382345,540742322105
0.254732,0.344758,0.488705,799110259689
0.323823,0.271968,0.478120,780708324329
0.335807,0.423765,0.281428,832801226217
0.360071,0.423297,0.258802,1047549591017
0.262178,0.451045,0.362158,1045991309225
0.246545,0.488836,0.386217,819431784361
0.255000,0.453347,0.378468,780642860969
0.226734,0.432199,0.425693,780898713513
0.265966,0.428318,0.373171,832440418217
0.257758,0.409361,0.384529,832438437801
0.242350,0.400451,0.403957,780898830249
0.341045,0.432340,0.273772,738311110057
0.329317,0.310365,0.376080,780708317609
0.293859,0.352000,0.365043,832438110633
0.278450,0.343090,0.384471,780898503081
0.308494,0.321183,0.392120,780708186537
0.281384,0.354586,0.371808,729721538985
0.305126,0.345283,0.346787,738311473577
0.301420,0.321247,0.367604,824210819497
0.329632,0.355824,0.313164,733781625257
0.286485,0.328662,0.392101,780900436393
0.322113,0.313110,0.410320,780636195241
0.340038,0.289578,0.382375,824206625193
0.298773,0.351038,0.379119,824210295209
0.310271,0.305449,0.421416,824210168489
0.313987,0.359225,0.339649,832438110601
0.347236,0.357165,0.295424,1047549118857
0.330131,0.319952,0.359251,953059838257
0.326045,0.298787,0.419484,42522577201
0.337822,0.291052,0.396845,978828991137
0.263500,0.454724,0.357193,832438437025
0.350128,0.455747,0.249145,436508591265
0.336819,0.504404,0.256752,437045462177
0.258807,0.527177,0.343503,437664377921
0.258330,0.531477,0.346692,437664377857
0.309242,0.292566,0.505746,1011351361278
0.311447,0.390226,0.327965,540742260478
0.411639,0.235820,0.555245,884221683454
0.410336,0.238096,0.469776,883182077694
0.317260,0.261973,0.508088,884339705598
0.263640,0.337717,0.472874,1011350669246
0.314224,0.288307,0.470964,884339705790
0.486592,0.245555,0.380816,792152705470
0.442030,0.239782,0.427523,883177490878
0.450111,0.227300,0.422616,883160713662
0.400607,0.246022,0.476053,851134056894
0.367623,0.259903,0.448047,884336167358
0.314929,0.288008,0.475293,884339822398
0.307623,0.291262,0.514537,884337130302
0.400253,0.265246,0.373315,850949946174
0.268018,0.406967,0.368388,839833246526
0.288750,0.403112,0.344682,867160972094
0.272623,0.335270,0.440086,867159841598
0.285017,0.299530,0.461759,884339710782
0.296661,0.320616,0.425681,1011350342462
0.284333,0.317194,0.486170,884343370558
0.366763,0.264302,0.417980,883176076094
0.309771,0.316430,0.420360,884339995454
0.358703,0.259981,0.474190,881198789438
0.366723,0.256684,0.450778,883178500926
0.275626,0.309852,0.559376,881250022206
0.242523,0.367710,0.530915,1011038565182
0.230010,0.366051,0.536498,867157160766
0.242404,0.330311,0.558171,884337029950
0.244986,0.360639,0.516642,867299767102
0.312544,0.292387,0.466688,884336448318
0.236008,0.393951,0.448347,867160576830
0.248402,0.358211,0.470021,884340446014
0.291097,0.294470,0.477943,884341187390
0.413864,0.235380,0.527319,851028284734
0.262667,0.355043,0.442756,867160492350
0.275061,0.319303,0.464430,884340361534
0.313679,0.287634,0.479201,884336167230
0.265287,0.453038,0.350789,841665577534
0.291536,0.390251,0.329228,969877062206
0.265290,0.349096,0.470997,1011041239614
0.252777,0.347437,0.476580,867159835198
0.265171,0.311697,0.498253,884339704382
0.299330,0.295590,0.425706,540742321822
0.331233,0.286381,0.433562,18538361070
0.265906,0.361577,0.386119,23199418478
0.297777,0.340861,0.381793,42526771310
0.269862,0.361145,0.399263,179965724782
0.274371,0.351286,0.374333,59706640494
0.286131,0.355809,0.355299,68296575086
0.301666,0.338432,0.352844,274455005294
0.295777,0.329437,0.386854,18543741038
0.255110,0.382157,0.418498,18783340654
0.271724,0.381077,0.385847,59706116206
0.263068,0.364143,0.427271,18786093166
0.264759,0.448268,0.362630,969877391222
0.537048,0.241409,0.390369,883214778454
0.418465,0.505574,0.219833,850939113494
0.330389,0.381638,0.306748,540742726374
0.360761,0.261456,0.470310,1011350287590
0.349385,0.291086,0.374776,969877009638
0.233603,0.502677,0.401251,785072045990
0.257541,0.607400,0.344646,784713673894
0.242452,0.493453,0.365411,785059579046
0.300894,0.535374,0.280759,785556604070
0.367509,0.482336,0.235664,111246738598
0.361031,0.447097,0.243175,841391178918
0.355932,0.470950,0.245869,343174972582
0.328045,0.462714,0.264106,839832863910
0.249797,0.595975,0.362719,784713800486
0.230159,0.454521,0.422463,785059579174
0.250942,0.589341,0.345191,784717344806
0.249780,0.535174,0.364094,785791086630
0.290082,0.442851,0.328755,298074652710
0.373706,0.247059,0.418420,1011350334534
0.362330,0.276689,0.322887,969877056582
0.383796,0.238011,0.484204,1011354004550
0.451523,0.252028,0.355283,883176074310
0.370095,0.254047,0.438188,1011356101702
0.454069,0.263188,0.324435,883178171462
0.416566,0.263341,0.346132,1020617124934
0.478852,0.261154,0.348111,850429045830
0.419165,0.294890,0.285259,969879415878
0.279607,0.379533,0.371222,969879081862
0.500343,0.234032,0.421011,883160714374
0.461647,0.223561,0.531372,982130588934
0.467171,0.223734,0.526050,1011355323654
0.401019,0.234109,0.580312,1011452284934
0.521843,0.216520,0.474869,883214885882
0.232355,0.523883,0.390094,23200032634
0.262105,0.399105,0.373424,109407537018
0.215015,0.506706,0.418756,19079006074
0.270513,0.474705,0.340584,23199909754
0.338235,0.459859,0.269606,111246726010
0.234273,0.408081,0.423598,969877391290
0.323048,0.312801,0.390496,137016052026
0.349814,0.259478,0.546707,177265419242
0.312543,0.290379,0.491938,179966551018
0.355189,0.256616,0.492155,137016878058
0.362548,0.259213,0.467709,686772691946
0.524776,0.227203,0.423857,719834516970
0.313517,0.315926,0.416889,179965070826
0.479148,0.294671,0.275688,333422357618
0.306124,0.502393,0.289349,678182421666
0.264807,0.469217,0.354597,969877390370
0.327411,0.335434,0.349166,137015801666
0.366538,0.269921,0.366652,109407201090
0.323738,0.341454,0.332000,109407562562
0.309189,0.364268,0.336190,111249255234
0.293157,0.323038,0.397033,137019059010
0.328801,0.288797,0.408065,137015913282
0.355551,0.320084,0.300320,109406382914
0.306221,0.316475,0.416539,137015405378
0.334086,0.380324,0.296377,111246715714
0.310003,0.320847,0.411994,137012980546
0.314131,0.315844,0.403071,137155586882
0.356025,0.275614,0.416309,137015511874
0.333215,0.335223,0.303519,109407210306
0.309013,0.360862,0.338197,107662379842
0.337143,0.399290,0.278396,111245888322
0.352580,0.361093,0.285896,109396986690
0.275390,0.327184,0.427919,137016877890
0.238115,0.391869,0.461925,18783380290
0.320563,0.313259,0.409194,109408060226
0.262614,0.368161,0.444489,125513663298
0.269920,0.336055,0.391579,109407535938
0.243079,0.382518,0.472127,130345501506
0.240050,0.377916,0.476784,132224549698
0.245930,0.377414,0.425012,107662705474
0.228035,0.385330,0.477799,9952199490
0.238251,0.390174,0.446580,969877390146
0.287891,0.318975,0.452318,137013396290
0.333104,0.294218,0.380023,109406487362
0.307511,0.314328,0.425415,107661656898
0.257450,0.326032,0.480862,137015395138
0.326531,0.426146,0.282526,111246720322
0.327910,0.308615,0.392386,109407155522
0.327772,0.312377,0.383322,137015403842
0.361051,0.307234,0.320047,109407208770
0.306253,0.338985,0.352654,109407536450
0.321122,0.277045,0.448829,137015395650
0.350881,0.332660,0.321463,109099576386
0.316177,0.318746,0.374151,137016863810
0.366643,0.271429,0.324623,109407202370
0.342441,0.297068,0.359301,107662371906
0.324546,0.304984,0.412088,9951865922
0.376734,0.262380,0.390406,109410872386
0.375032,0.313554,0.300411,109098396738
0.356361,0.340870,0.292255,111245880386
0.340329,0.299640,0.353099,137015684162
0.333922,0.303782,0.370671,137011752002
0.335015,0.281078,0.397164,137015422018
0.253178,0.459819,0.381985,179966340162
0.276169,0.458451,0.328377,111246863426
0.251142,0.487712,0.372924,128426732610
0.300045,0.380241,0.336935,969877064066
0.308079,0.365812,0.344566,969878997378
0.209335,0.520058,0.456635,962361198082
0.224830,0.460485,0.420612,969877390850
0.355837,0.518159,0.245392,27017942780
0.410569,0.470078,0.224231,27494863740
0.414179,0.484630,0.222346,6020027260
0.376452,0.433305,0.254656,1090499269500
0.210764,0.461287,0.464027,819419318204
0.341936,0.451752,0.258549,1090499271484
0.382609,0.401173,0.252410,1090498426172
0.353635,0.443218,0.249017,1090499282236
0.477040,0.220810,0.555643,851028284716
0.310421,0.289475,0.523677,568541587148
0.302274,0.290171,0.537983,596458874572
0.526806,0.235528,0.398559,883160713972
0.508007,0.238003,0.402729,883160713652
0.608983,0.404523,0.228519,577258774484
0.536209,0.427314,0.209979,576773545940
0.569573,0.413850,0.222111,577257654228
0.325426,0.303616,0.424446,772672037860
0.324567,0.333328,0.360877,772670557668
0.273730,0.398875,0.381442,785059252644
0.305676,0.375166,0.333359,317404678564
0.320048,0.335975,0.332143,772671211940
0.297047,0.382425,0.333930,824210819492
0.358667,0.304306,0.346914,772667017636
0.328177,0.291890,0.412525,772670560932
0.245850,0.492725,0.370350,785059579044
0.251251,0.476412,0.376974,780898829476
0.304292,0.534646,0.285698,785556604068
0.380580,0.504893,0.232869,1047549609124
0.528714,0.213704,0.523139,851028284708
0.338745,0.548184,0.255956,713500160036
0.332294,0.441397,0.281496,317404299300
0.403408,0.433279,0.236268,1047548739620
0.287470,0.477619,0.305212,785553440804
0.292644,0.455984,0.297611,317402005540
0.319442,0.396826,0.293250,772668538916
0.296441,0.443276,0.295037,824208146468
0.251525,0.454594,0.384468,785059577892
0.333999,0.438985,0.281225,317405150532
0.439673,0.447331,0.222369,311763572036
0.320087,0.382974,0.283321,317405490244
0.452924,0.279842,0.311872,109407202372
0.362203,0.332770,0.283311,282682289220
0.422318,0.376387,0.230639,315256826948
0.385072,0.401595,0.251790,332436696132
0.378146,0.355006,0.253432,283044572228
0.344239,0.363868,0.262269,317404310596
0.385450,0.305743,0.282483,772670843972
0.429122,0.320408,0.252296,333422357572
0.442807,0.270719,0.324457,770972150852
0.443649,0.246134,0.381970,776995171396
0.337833,0.368010,0.279841,317400378436
0.379044,0.309885,0.300056,772666911812
0.497603,0.401485,0.229262,336740838468
0.304880,0.519176,0.287911,332437679172
0.297954,0.472587,0.289553,283045555268
0.264047,0.481449,0.298390,317405293636
0.342383,0.435532,0.271995,282684845124
0.310790,0.420053,0.298880,317404245060
0.365832,0.435972,0.239029,282684582980
0.368980,0.435194,0.253411,317044321348
0.321394,0.389010,0.283116,317405506628
0.508958,0.473787,0.208716,315557325892
0.458240,0.424027,0.215907,311763577924
0.313009,0.397358,0.305050,317404687428
0.290821,0.393125,0.340898,317404023876
0.263904,0.507583,0.337207,317405293572
0.293250,0.452828,0.299658,317404428292
0.284616,0.402438,0.350082,317404035076
0.471632,0.285240,0.291108,333422357624
0.309618,0.392148,0.326506,772671211640
0.468911,0.307987,0.262006,333422360504
0.407754,0.243303,0.437272,883180865464
0.424423,0.245759,0.416569,883182077880
0.331347,0.269636,0.454881,884339705784
0.463789,0.308996,0.270466,333422346296
0.535538,0.274330,0.303060,333458964536
0.450109,0.287393,0.297829,883178171480
0.402605,0.291871,0.308057,333429858200
0.444703,0.503392,0.213582,850939115416
0.423648,0.239900,0.447121,883185656808
0.348738,0.268920,0.472049,884341187560
0.485570,0.226106,0.459351,917574624232
0.476199,0.222020,0.464292,883214885864
0.484801,0.242165,0.386180,917520453096
0.475430,0.238078,0.391121,883160714728
0.370170,0.251744,0.470316,884339710696
0.412003,0.267486,0.352748,917545414888
0.402633,0.263400,0.357689,883185676520
0.417808,0.254312,0.365138,917537091816
0.408438,0.250225,0.370078,883177353448
0.509276,0.249743,0.366663,883182596328
0.327115,0.288109,0.424259,884341186792
0.334137,0.427670,0.276528,1090499282792
0.441233,0.232859,0.460201,883160713640
0.329460,0.356764,0.326163,403304024456
0.357417,0.315404,0.317767,772671211912
0.297224,0.341257,0.382652,772674219760
0.410165,0.274786,0.319484,109407202416
0.384396,0.305129,0.298089,772670844016
0.338267,0.363791,0.293051,772670960336
0.403037,0.440704,0.226577,109396992720
0.348032,0.275613,0.425744,772672037856
0.362305,0.331799,0.292057,109407209920
0.361937,0.437657,0.253620,111245986240
0.387995,0.255118,0.373563,109407201088
0.377008,0.305280,0.307230,109406382912
0.426744,0.262406,0.330813,109406505792
0.354672,0.320419,0.310430,109407210304
0.291377,0.321251,0.398490,109407535936
0.354561,0.279415,0.386934,109406487360
0.410176,0.293139,0.303524,109407184192
0.326721,0.317178,0.363963,109407536448
0.376293,0.269153,0.407450,109098108224
0.434370,0.255799,0.354208,109407199872
